video_id,nicho_tribu,producto_mercadona,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V04478,Eco-Friendly,Huevos Ecológicos (L),Alternativas Sostenibles en el Baño,"#plasticfree, #ecofriendly, #sostenible, #bio, #huevosecológicos",https://www.tiktok.com/@eco_hacks/video/791787114432544179,2025-08-18 14:04:48,8306,362,35
V04479,Familia Numerosa,Detergente Lavadora Formato XL,Tuppers para Toda la Semana Familiar,"#granel, #recetasencasa, #mercadona, #detergentelavadoraformatoxl",https://www.tiktok.com/@misfamiliafood/video/711211593460110059,2025-10-18 14:04:48,46580,1423,151
V04480,Eco-Friendly,Arroz Integral BIO,Alternativas Sostenibles en el Baño,"#bio, #ecofriendly, #mercadona, #arrozintegralbio",https://www.tiktok.com/@eco_hacks/video/794529310212012016,2025-10-31 14:04:48,36503,2272,279
V04481,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#tofu, #vegano, #mercadona",https://www.tiktok.com/@veganlife_es/video/723586318289680313,2025-05-14 14:04:48,28860,2045,184
V04482,Celíaco/Intolerancias,Galletas de Arroz,Pan Sin Gluten que Sabe a Pan Real,"#apto, #celiaco",https://www.tiktok.com/@celiaco_reviews/video/797945857368186158,2025-09-12 14:04:48,33861,2286,137
V04483,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#plasticfree, #bio, #hacendado",https://www.tiktok.com/@eco_hacks/video/768666162348132595,2025-06-12 14:04:48,42871,2811,195
V04484,Conveniente/Express,Lasaña de Carne Refrigerada,Platos Preparados que Valen la Pena,"#cenafacil, #rapido",https://www.tiktok.com/@quickmeals_es/video/754507730556756601,2025-06-22 14:04:48,93538,3719,440
V04485,Vegano,Tofu Ecológico Hacendado,Alternativas Vegetales TOP en el Súper,"#singluten, #recetasveganas, #mercadona, #hacendado, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/730506960068752321,2025-09-24 14:04:48,83876,4320,461
V04486,Conveniente/Express,Ensalada Completa Lista para Comer,Platos Preparados que Valen la Pena,"#express, #ahorratiempo, #soltero, #mercadona",https://www.tiktok.com/@quickmeals_es/video/769162011132253814,2025-09-17 14:04:48,44763,3341,276
V04487,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#vegano, #tofu, #recetasveganas, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/756900292340200830,2025-10-12 14:04:48,221095,5301,725
V04488,Eco-Friendly,Champú Sólido,Mi Compra a Granel,"#ecofriendly, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/795645316229350066,2025-10-19 14:04:48,7586,598,71
V04489,Conveniente/Express,Ensalada Completa Lista para Comer,Platos Preparados que Valen la Pena,"#soltero, #comidapreparada, #mercadona, #ensaladacompletalistaparacomer",https://www.tiktok.com/@quickmeals_es/video/734262671122128040,2025-06-08 14:04:48,106047,2794,314
V04490,Gym Enthusiast,Crema de Cacahuete Natural,Cena FIT en 10 minutos,"#volumen, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/735030892598822344,2025-07-08 14:04:48,24688,498,51
V04491,Vegano,Hamburguesas Vegetales (Sabor X),Tofu Revuelto Épico,"#mercadona, #recetasveganas, #singluten, #plantbased",https://www.tiktok.com/@veganlife_es/video/717403138973226796,2025-10-01 14:04:48,228155,16725,1732
V04492,Eco-Friendly,Arroz Integral BIO,Productos Zero Waste de Mercadona,"#zerowaste, #productosverdes, #bio, #plasticfree, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/719258512586149871,2025-08-21 14:04:48,6598,409,47
V04493,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),La Mejor Proteína Barata de Hacendado,"#recetasfit, #proteina, #gymtok",https://www.tiktok.com/@gymfoodie/video/741454928190163252,2025-07-23 14:04:48,166740,10492,761
V04494,Eco-Friendly,Bolsas Reutilizables Fruta,Mi Compra a Granel,"#plasticfree, #productosverdes",https://www.tiktok.com/@eco_hacks/video/714133992832261186,2025-11-01 14:04:48,38384,1339,69
V04495,Vegano,Bebida de Avena BIO,Alternativas Vegetales TOP en el Súper,"#recetasveganas, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/707697742297576935,2025-05-19 14:04:48,135220,9709,1378
V04496,Familia Numerosa,Pasta Espagueti (1kg),Tuppers para Toda la Semana Familiar,"#organizacion, #recetasencasa, #packahorro, #hacendado",https://www.tiktok.com/@misfamiliafood/video/744620631720594920,2025-07-30 14:04:48,49283,2671,360
V04497,Gym Enthusiast,Claras de Huevo,Receta Post-Entreno Proteica,"#mercadona, #volumen, #gymtok, #proteina",https://www.tiktok.com/@gymfoodie/video/712509694092648111,2025-08-11 14:04:48,18570,795,67
V04498,Celíaco/Intolerancias,Pan Tostado Sin Gluten,Mi Compra CERO LACTOSA,"#celiaco, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/744082119046643687,2025-08-31 14:04:48,44807,1951,188
V04499,Vegano,Hummus Clásico,Tofu Revuelto Épico,"#plantbased, #vegano, #singluten, #mercadona",https://www.tiktok.com/@veganlife_es/video/783568409822130906,2025-05-24 14:04:48,60676,4322,344
V04500,Gourmet/Premium,Jamón Ibérico Loncheado,Catando el Queso Manchego Curado,"#aove, #cata, #mercadona, #jamónibéricoloncheado",https://www.tiktok.com/@gourmet_reviews/video/763279190286079718,2025-05-22 14:04:48,30843,1944,121
V04501,Gym Enthusiast,Pechuga de Pavo Loncheada,Receta Post-Entreno Proteica,"#proteina, #volumen, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/780445742406628083,2025-06-26 14:04:48,145276,3798,282
V04502,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),La Mejor Proteína Barata de Hacendado,"#proteina, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/730831589689145504,2025-07-18 14:04:48,37262,1765,237
V04503,Conveniente/Express,Tortilla de Patatas Envasada,Tuppers de la Semana para Solteros,"#express, #comidapreparada, #ahorratiempo, #soltero, #mercadona, #hacendado, #tortilladepatatasenvasada",https://www.tiktok.com/@quickmeals_es/video/752091668819265909,2025-08-05 14:04:48,71835,2084,227
V04504,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#zerowaste, #plasticfree, #bio, #ecofriendly",https://www.tiktok.com/@eco_hacks/video/740056224425674635,2025-07-04 14:04:48,32458,2081,160
V04505,Familia Numerosa,Arroz Redondo (Saco 5kg),Recetas de Pasta que Encantan a Todos,"#comprasemanal, #organizacion, #mercadona",https://www.tiktok.com/@misfamiliafood/video/743270150849602127,2025-06-29 14:04:48,40589,1498,205
V04506,Gourmet/Premium,Jamón Ibérico Loncheado,Ideas para una Cena Romántica Premium,"#jamon, #recetapremium, #delicatessen, #gourmet, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/732972583794715174,2025-07-16 14:04:48,7432,388,50
V04507,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#volumen, #gymtok, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/756786816524215032,2025-07-24 14:04:48,64592,4772,397
V04508,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#fitness, #proteina, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/724728319592636984,2025-08-14 14:04:48,188435,7894,658
V04509,Gym Enthusiast,Crema de Cacahuete Natural,La Mejor Proteína Barata de Hacendado,"#fitness, #recetasfit, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/709729466076224859,2025-10-19 14:04:48,125232,8103,560
V04510,Familia Numerosa,Huevos Talla L (Docena),Tuppers para Toda la Semana Familiar,"#organizacion, #familia, #granel, #mercadona, #huevostallal",https://www.tiktok.com/@misfamiliafood/video/788891418157163418,2025-09-30 14:04:48,21359,786,110
V04511,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Compra Mensual en Mercadona (MAXI CESTA),"#comprasemanal, #recetasencasa, #organizacion, #packahorro, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/740990099878950141,2025-11-10 14:04:48,7596,436,37
V04512,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#singluten, #mercadona, #tofu, #plantbased, #mercadona, #hamburguesasvegetales",https://www.tiktok.com/@veganlife_es/video/789019084074461927,2025-10-16 14:04:48,28011,1606,92
V04513,Familia Numerosa,Detergente Lavadora Formato XL,Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #organizacion, #familia, #recetasencasa, #mercadona, #detergentelavadoraformatoxl",https://www.tiktok.com/@misfamiliafood/video/711902761176260232,2025-08-03 14:04:48,29426,709,74
V04514,Conveniente/Express,Tortilla de Patatas Envasada,Platos Preparados que Valen la Pena,"#express, #soltero, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/733117098095656572,2025-05-17 14:04:48,41610,3299,437
V04515,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#mercadona, #volumen, #mercadona, #pechugadepavoloncheada",https://www.tiktok.com/@gymfoodie/video/715714604214086750,2025-08-26 14:04:48,198872,4923,353
V04516,Vegano,Hummus Clásico,Alternativas Vegetales TOP en el Súper,"#mercadona, #recetasveganas, #tofu, #mercadona",https://www.tiktok.com/@veganlife_es/video/788885888326154916,2025-07-30 14:04:48,126640,9840,937
V04517,Eco-Friendly,Champú Sólido,Alternativas Sostenibles en el Baño,"#plasticfree, #zerowaste, #mercadona, #hacendado, #champúsólido",https://www.tiktok.com/@eco_hacks/video/719227750900398705,2025-08-22 14:04:48,9735,557,29
V04518,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#gymtok, #fitness, #volumen, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/775059029318212857,2025-10-27 14:04:48,68875,5469,476
V04519,Conveniente/Express,Lasaña de Carne Refrigerada,Cena por Menos de 5€ y en 5 Minutos,"#cenafacil, #express, #comidapreparada, #soltero, #lasañadecarnerefrigerada",https://www.tiktok.com/@quickmeals_es/video/790415389166097447,2025-10-12 14:04:48,97551,2889,153
V04520,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#plantbased, #tofu, #hacendado",https://www.tiktok.com/@veganlife_es/video/719018782625655849,2025-07-25 14:04:48,90014,7190,818
V04521,Gourmet/Premium,Jamón Ibérico Loncheado,Ideas para una Cena Romántica Premium,"#delicatessen, #cata, #aove, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/768187705935059847,2025-11-05 14:04:48,33733,1594,161
V04522,Familia Numerosa,Pasta Espagueti (1kg),Tuppers para Toda la Semana Familiar,"#familia, #comprasemanal, #packahorro, #mercadona, #pastaespagueti",https://www.tiktok.com/@misfamiliafood/video/755878196112997314,2025-05-25 14:04:48,44029,3077,295
V04523,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#proteina, #volumen, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/764398736178646377,2025-09-02 14:04:48,171136,8544,734
V04524,Celíaco/Intolerancias,Leche Sin Lactosa,Postres aptos para Celíacos,"#intolerancia, #glutenfree",https://www.tiktok.com/@celiaco_reviews/video/784502752162912788,2025-08-29 14:04:48,16927,761,55
V04525,Gourmet/Premium,Chocolate 85% Cacao,Catando el Queso Manchego Curado,"#recetapremium, #aove, #mercadona, #hacendado, #chocolate85%cacao",https://www.tiktok.com/@gourmet_reviews/video/731077286100651126,2025-08-31 14:04:48,21715,1130,149
V04526,Familia Numerosa,Huevos Talla L (Docena),Recetas de Pasta que Encantan a Todos,"#granel, #comprasemanal, #mercadona",https://www.tiktok.com/@misfamiliafood/video/749138079877827752,2025-11-06 14:04:48,32073,691,41
V04527,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#volumen, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/712457007959615362,2025-05-27 14:04:48,221965,12184,1755
V04528,Conveniente/Express,Ensalada Completa Lista para Comer,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #rapido, #soltero",https://www.tiktok.com/@quickmeals_es/video/787568639168710279,2025-06-27 14:04:48,155724,7750,1052
V04529,Vegano,Garbanzos Cocidos (Bote),Postres Veganos Ricos y Rápidos,"#vegano, #recetasveganas, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/716050433493628275,2025-05-17 14:04:48,142940,9256,731
V04530,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Compra Mensual en Mercadona (MAXI CESTA),"#familia, #comprasemanal, #granel, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/704398210110651507,2025-09-24 14:04:48,48975,3673,380
V04531,Familia Numerosa,Huevos Talla L (Docena),Tuppers para Toda la Semana Familiar,"#packahorro, #organizacion, #recetasencasa, #familia, #hacendado",https://www.tiktok.com/@misfamiliafood/video/791521976954253452,2025-05-30 14:04:48,46628,3306,475
V04532,Conveniente/Express,Pizza Congelada Variada,Platos Preparados que Valen la Pena,"#express, #cenafacil, #mercadona, #pizzacongeladavariada",https://www.tiktok.com/@quickmeals_es/video/772741638746301795,2025-09-18 14:04:48,54870,3449,417
V04533,Eco-Friendly,Detergente Ecológico,Alternativas Sostenibles en el Baño,"#bio, #plasticfree, #productosverdes, #mercadona",https://www.tiktok.com/@eco_hacks/video/719869592270474376,2025-09-30 14:04:48,46844,2969,423
V04534,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#plantbased, #mercadona, #vegano, #recetasveganas, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/701682417604055711,2025-06-15 14:04:48,224095,16855,1891
V04535,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Cena FIT en 10 minutos,"#mercadona, #proteina, #gymtok, #mercadona, #barritadeproteínas",https://www.tiktok.com/@gymfoodie/video/749590020697852167,2025-08-26 14:04:48,93393,5850,829
V04536,Vegano,Tofu Ecológico Hacendado,Postres Veganos Ricos y Rápidos,"#plantbased, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/703707668363363036,2025-05-24 14:04:48,17856,409,40
V04537,Familia Numerosa,Pasta Espagueti (1kg),Recetas de Pasta que Encantan a Todos,"#recetasencasa, #packahorro, #granel, #familia, #mercadona",https://www.tiktok.com/@misfamiliafood/video/745083764637183208,2025-09-24 14:04:48,41346,843,86
V04538,Eco-Friendly,Detergente Ecológico,Productos Zero Waste de Mercadona,"#productosverdes, #sostenible",https://www.tiktok.com/@eco_hacks/video/718264165424754705,2025-11-03 14:04:48,42695,2121,150
V04539,Gourmet/Premium,Jamón Ibérico Loncheado,Aceite de Oliva AOVE: El Test,"#recetapremium, #delicatessen",https://www.tiktok.com/@gourmet_reviews/video/709301948036185259,2025-09-12 14:04:48,12634,734,41
V04540,Celíaco/Intolerancias,Galletas de Arroz,Pan Sin Gluten que Sabe a Pan Real,"#celiaco, #singluten, #glutenfree, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/725571762814094262,2025-05-21 14:04:48,12526,524,37
V04541,Gourmet/Premium,Chocolate 85% Cacao,Aceite de Oliva AOVE: El Test,"#gourmet, #cata, #jamon, #mercadona, #chocolate85%cacao",https://www.tiktok.com/@gourmet_reviews/video/753459874801598985,2025-05-15 14:04:48,33734,2283,119
V04542,Gym Enthusiast,Crema de Cacahuete Natural,Cena FIT en 10 minutos,"#proteina, #volumen, #gymtok, #mercadona, #hacendado, #cremadecacahuetenatural",https://www.tiktok.com/@gymfoodie/video/727282798880058853,2025-06-17 14:04:48,10596,305,35
V04543,Conveniente/Express,Tortilla de Patatas Envasada,Platos Preparados que Valen la Pena,"#comidapreparada, #cenafacil, #ahorratiempo, #express, #mercadona, #hacendado, #tortilladepatatasenvasada",https://www.tiktok.com/@quickmeals_es/video/797491786801278224,2025-07-08 14:04:48,198288,12958,1187
V04544,Gym Enthusiast,Pechuga de Pavo Loncheada,Cena FIT en 10 minutos,"#volumen, #mercadona, #fitness, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/715395508917425143,2025-07-08 14:04:48,26994,1109,72
V04545,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),La Mejor Proteína Barata de Hacendado,"#proteina, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/785345751980254533,2025-06-07 14:04:48,24684,1101,154
V04546,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#zerowaste, #sostenible, #mercadona",https://www.tiktok.com/@eco_hacks/video/772410543208543761,2025-09-15 14:04:48,40229,2792,278
V04547,Vegano,Garbanzos Cocidos (Bote),Alternativas Vegetales TOP en el Súper,"#recetasveganas, #mercadona, #mercadona, #garbanzoscocidos",https://www.tiktok.com/@veganlife_es/video/785617508673479499,2025-08-23 14:04:48,20348,888,49
V04548,Gym Enthusiast,Claras de Huevo,Receta Post-Entreno Proteica,"#gymtok, #recetasfit, #proteina, #fitness, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/737295914518429270,2025-06-13 14:04:48,19902,1490,205
V04549,Familia Numerosa,Huevos Talla L (Docena),Tuppers para Toda la Semana Familiar,"#organizacion, #familia, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/709873777133571567,2025-06-10 14:04:48,26433,1942,170
V04550,Gym Enthusiast,Queso Fresco Batido 0%,Receta Post-Entreno Proteica,"#recetasfit, #mercadona, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/737067775444787177,2025-08-10 14:04:48,97164,2168,273
V04551,Vegano,Hummus Clásico,Alternativas Vegetales TOP en el Súper,"#recetasveganas, #plantbased, #hacendado",https://www.tiktok.com/@veganlife_es/video/766062006130751609,2025-07-18 14:04:48,149154,10144,788
V04552,Vegano,Bebida de Avena BIO,Alternativas Vegetales TOP en el Súper,"#tofu, #recetasveganas, #vegano, #plantbased, #hacendado, #bebidadeavenabio",https://www.tiktok.com/@veganlife_es/video/741815579498114708,2025-07-04 14:04:48,183775,7331,715
V04553,Vegano,Hummus Clásico,Postres Veganos Ricos y Rápidos,"#plantbased, #singluten, #recetasveganas, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/715489512325253798,2025-10-26 14:04:48,133491,5482,615
V04554,Eco-Friendly,Detergente Ecológico,Mi Compra a Granel,"#plasticfree, #bio, #productosverdes, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/782211628284014140,2025-10-01 14:04:48,26990,1826,177
V04555,Conveniente/Express,Tortilla de Patatas Envasada,Platos Preparados que Valen la Pena,"#express, #rapido, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/773467243946559460,2025-08-15 14:04:48,81310,6061,773
V04556,Celíaco/Intolerancias,Galletas de Arroz,Postres aptos para Celíacos,"#intolerancia, #apto, #sinlactosa, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/735558246905009912,2025-11-01 14:04:48,37923,2316,160
V04557,Familia Numerosa,Pasta Espagueti (1kg),Tuppers para Toda la Semana Familiar,"#packahorro, #granel, #comprasemanal, #recetasencasa, #hacendado",https://www.tiktok.com/@misfamiliafood/video/707629550657485905,2025-10-08 14:04:48,27777,1033,113
