video_id,nicho_tribu,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V04421,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #cenafacil, #comidapreparada, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/776623013266377908,2025-10-28 12:10:08,60254,3157,331
V04422,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#celiaco, #intolerancia, #sinlactosa, #singluten, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/738433654087921723,2025-09-20 12:10:08,22149,1730,182
V04423,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#familia, #granel, #organizacion, #comprasemanal, #mercadona, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/717909546345148827,2025-06-07 12:10:08,20682,708,88
V04424,Eco-Friendly,Productos Zero Waste de Mercadona,"#sostenible, #plasticfree, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/701615800472380420,2025-05-20 12:10:08,13498,376,35
V04425,Eco-Friendly,Productos Zero Waste de Mercadona,"#zerowaste, #sostenible, #bio, #mercadona",https://www.tiktok.com/@eco_hacks/video/715524909891111848,2025-10-25 12:10:08,27929,1929,265
V04426,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#fitness, #proteina, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/704878163723921236,2025-07-19 12:10:08,219760,15875,1824
V04427,Eco-Friendly,Productos Zero Waste de Mercadona,"#productosverdes, #zerowaste, #plasticfree, #ecofriendly, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/785279582959758085,2025-07-02 12:10:08,21131,513,39
V04428,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#aove, #gourmet, #recetapremium, #cata, #hacendado, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/749258904293770884,2025-09-02 12:10:08,11604,526,30
V04429,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#packahorro, #granel",https://www.tiktok.com/@misfamiliafood/video/779684236245234953,2025-11-08 12:10:08,39347,1101,152
V04430,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#intolerancia, #apto, #glutenfree, #celiaco, #mercadona, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/751523323968581912,2025-10-25 12:10:08,23312,1186,157
V04431,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #comidapreparada, #rapido, #mercadona",https://www.tiktok.com/@quickmeals_es/video/779608508916947303,2025-08-12 12:10:08,57856,2777,182
V04432,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#volumen, #recetasfit, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/793299636025202336,2025-09-15 12:10:08,224350,6620,667
V04433,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#organizacion, #comprasemanal, #mercadona",https://www.tiktok.com/@misfamiliafood/video/706177732350548771,2025-06-15 12:10:08,45700,2963,417
V04434,Vegano,Postres Veganos Ricos y Rápidos,"#recetasveganas, #mercadona, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/704411457096243862,2025-10-23 12:10:08,87280,4629,563
V04435,Vegano,Postres Veganos Ricos y Rápidos,"#vegano, #tofu, #singluten, #hacendado",https://www.tiktok.com/@veganlife_es/video/788473750457490146,2025-06-04 12:10:08,48456,2688,168
V04436,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#gourmet, #jamon, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/790277326911125890,2025-06-20 12:10:08,21215,1228,146
V04437,Eco-Friendly,Productos Zero Waste de Mercadona,"#bio, #ecofriendly, #zerowaste, #sostenible, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/796401468112263690,2025-05-25 12:10:08,34001,2327,328
V04438,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#apto, #sinlactosa, #celiaco, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/741988539831720665,2025-09-28 12:10:08,10793,283,37
V04439,Eco-Friendly,Alternativas Sostenibles en el Baño,"#productosverdes, #sostenible, #bio, #ecofriendly, #mercadona",https://www.tiktok.com/@eco_hacks/video/785166979155078887,2025-08-09 12:10:08,34724,1443,166
V04440,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#apto, #intolerancia, #celiaco, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/754943873547315778,2025-09-15 12:10:08,45047,1830,207
V04441,Eco-Friendly,Productos Zero Waste de Mercadona,"#zerowaste, #plasticfree, #ecofriendly, #mercadona",https://www.tiktok.com/@eco_hacks/video/794396300372001653,2025-06-04 12:10:08,34321,1189,101
V04442,Eco-Friendly,Alternativas Sostenibles en el Baño,"#ecofriendly, #zerowaste, #productosverdes, #plasticfree, #hacendado",https://www.tiktok.com/@eco_hacks/video/707554548418843440,2025-09-03 12:10:08,10096,692,37
V04443,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#volumen, #mercadona, #fitness",https://www.tiktok.com/@gymfoodie/video/757062934581562414,2025-05-20 12:10:08,146915,11407,760
V04444,Conveniente/Express,Tuppers de la Semana para Solteros,"#ahorratiempo, #express, #rapido, #soltero, #mercadona",https://www.tiktok.com/@quickmeals_es/video/760436147612830272,2025-06-27 12:10:08,59515,1223,124
V04445,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #mercadona, #singluten",https://www.tiktok.com/@veganlife_es/video/711395034469623280,2025-06-21 12:10:08,63834,1871,101
V04446,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #express, #mercadona",https://www.tiktok.com/@quickmeals_es/video/775989630329884192,2025-07-17 12:10:08,58795,1450,106
V04447,Vegano,Tofu Revuelto Épico,"#singluten, #tofu, #vegano, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/792802157969043561,2025-07-11 12:10:08,195485,12601,1037
V04448,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#packahorro, #familia, #recetasencasa, #organizacion, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/712279219077782762,2025-06-22 12:10:08,35953,2600,164
V04449,Eco-Friendly,Mi Compra a Granel,"#zerowaste, #bio, #productosverdes, #sostenible",https://www.tiktok.com/@eco_hacks/video/748021945705567010,2025-08-11 12:10:08,6653,369,55
V04450,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#packahorro, #organizacion, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/743889355098365386,2025-10-13 12:10:08,31045,2000,115
V04451,Vegano,Tofu Revuelto Épico,"#singluten, #mercadona, #recetasveganas, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/756687426345788087,2025-09-22 12:10:08,140825,3860,373
V04452,Conveniente/Express,Tuppers de la Semana para Solteros,"#cenafacil, #comidapreparada, #express, #soltero, #mercadona",https://www.tiktok.com/@quickmeals_es/video/754156330806280438,2025-09-08 12:10:08,76668,4254,445
V04453,Conveniente/Express,Tuppers de la Semana para Solteros,"#rapido, #comidapreparada, #soltero, #mercadona, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/799908555383866096,2025-06-13 12:10:08,63068,1896,196
V04454,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#packahorro, #granel, #recetasencasa, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/700420501035309305,2025-11-03 12:10:08,28211,1535,224
V04455,Gym Enthusiast,Receta Post-Entreno Proteica,"#recetasfit, #proteina, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/710310902027373226,2025-10-09 12:10:08,16316,849,112
V04456,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #recetasveganas, #hacendado",https://www.tiktok.com/@veganlife_es/video/706587023433641302,2025-07-22 12:10:08,138942,3416,442
V04457,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#granel, #recetasencasa, #packahorro, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/775408430351147749,2025-10-25 12:10:08,21995,1132,61
V04458,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#recetasfit, #gymtok, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/758363813067584325,2025-10-09 12:10:08,123324,7217,1081
V04459,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#delicatessen, #recetapremium, #jamon, #aove, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/721242413479294015,2025-10-08 12:10:08,22996,644,50
V04460,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#organizacion, #comprasemanal, #granel, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/712775212147515098,2025-09-01 12:10:08,42319,2654,275
V04461,Gym Enthusiast,Cena FIT en 10 minutos,"#gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/734080243576743965,2025-10-18 12:10:08,78474,5543,566
V04462,Eco-Friendly,Alternativas Sostenibles en el Baño,"#bio, #sostenible, #ecofriendly, #mercadona, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/726136413885155246,2025-08-22 12:10:08,35249,2196,318
V04463,Celíaco/Intolerancias,Postres aptos para Celíacos,"#sinlactosa, #celiaco, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/735464341695825562,2025-09-12 12:10:08,10530,308,31
V04464,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#granel, #organizacion, #hacendado",https://www.tiktok.com/@misfamiliafood/video/703379298390953667,2025-11-05 12:10:08,5566,421,34
V04465,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #plantbased, #recetasveganas, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/768694613917249146,2025-10-20 12:10:08,110718,3666,273
V04466,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#gourmet, #delicatessen, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/754592141959599018,2025-09-22 12:10:08,5688,417,53
V04467,Eco-Friendly,Alternativas Sostenibles en el Baño,"#ecofriendly, #bio, #hacendado",https://www.tiktok.com/@eco_hacks/video/778950979669666784,2025-07-03 12:10:08,13718,843,60
V04468,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #mercadona",https://www.tiktok.com/@veganlife_es/video/740554561453462771,2025-06-03 12:10:08,75180,3368,291
V04469,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#fitness, #volumen, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/743913864853413984,2025-09-13 12:10:08,71487,5581,346
V04470,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#intolerancia, #sinlactosa, #singluten, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/740693384940138772,2025-06-28 12:10:08,46065,1922,138
V04471,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#familia, #packahorro, #comprasemanal, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/728506895906854088,2025-11-04 12:10:08,41436,1074,64
V04472,Gym Enthusiast,Cena FIT en 10 minutos,"#fitness, #gymtok, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/758647874678553160,2025-10-23 12:10:08,23112,1433,157
V04473,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #comidapreparada, #rapido, #ahorratiempo, #mercadona, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/780614498805840229,2025-11-02 12:10:08,31872,1741,91
V04474,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #organizacion, #hacendado",https://www.tiktok.com/@misfamiliafood/video/731869317969730686,2025-09-12 12:10:08,33600,886,73
V04475,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#aove, #delicatessen, #mercadona, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/791366950663276854,2025-05-17 12:10:08,48308,3370,225
V04476,Eco-Friendly,Alternativas Sostenibles en el Baño,"#ecofriendly, #productosverdes, #hacendado",https://www.tiktok.com/@eco_hacks/video/780569441764676790,2025-05-19 12:10:08,18275,695,81
V04477,Gym Enthusiast,Receta Post-Entreno Proteica,"#fitness, #proteina, #recetasfit",https://www.tiktok.com/@gymfoodie/video/744753950632592255,2025-11-01 12:10:08,72490,2167,110
V04478,Eco-Friendly,Mi Compra a Granel,"#sostenible, #bio, #zerowaste, #productosverdes",https://www.tiktok.com/@eco_hacks/video/739850221207911944,2025-09-04 12:10:08,37889,940,113
V04479,Gym Enthusiast,Cena FIT en 10 minutos,"#mercadona, #proteina, #recetasfit, #volumen, #mercadona",https://www.tiktok.com/@gymfoodie/video/780667200654301059,2025-10-25 12:10:08,161880,7001,452
V04480,Vegano,Tofu Revuelto Épico,"#recetasveganas, #singluten, #tofu",https://www.tiktok.com/@veganlife_es/video/771790999063063009,2025-07-16 12:10:08,74438,4563,417
V04481,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #express, #soltero, #cenafacil",https://www.tiktok.com/@quickmeals_es/video/715288470851511881,2025-06-12 12:10:08,150464,3299,298
V04482,Eco-Friendly,Mi Compra a Granel,"#zerowaste, #plasticfree, #ecofriendly, #productosverdes, #mercadona",https://www.tiktok.com/@eco_hacks/video/701456560844202886,2025-07-27 12:10:08,8585,575,63
V04483,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#comprasemanal, #familia, #packahorro, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/790410095090543425,2025-10-22 12:10:08,16108,801,99
V04484,Gym Enthusiast,Cena FIT en 10 minutos,"#proteina, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/757749136673528828,2025-08-02 12:10:08,85124,3797,453
V04485,Celíaco/Intolerancias,Postres aptos para Celíacos,"#sinlactosa, #apto, #singluten, #intolerancia",https://www.tiktok.com/@celiaco_reviews/video/764002724058540582,2025-07-04 12:10:08,47991,3711,399
V04486,Gym Enthusiast,Receta Post-Entreno Proteica,"#recetasfit, #proteina, #gymtok, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/743680227195119742,2025-06-18 12:10:08,36744,1444,113
V04487,Eco-Friendly,Mi Compra a Granel,"#sostenible, #bio, #productosverdes, #ecofriendly, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/773877798616507114,2025-05-18 12:10:08,32582,2171,124
V04488,Gym Enthusiast,Receta Post-Entreno Proteica,"#proteina, #volumen, #mercadona, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/707165296042074519,2025-06-15 12:10:08,51054,2130,236
V04489,Celíaco/Intolerancias,Postres aptos para Celíacos,"#intolerancia, #glutenfree, #sinlactosa, #apto, #mercadona, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/711621934823420668,2025-08-09 12:10:08,25362,1779,123
V04490,Conveniente/Express,Platos Preparados que Valen la Pena,"#soltero, #ahorratiempo, #hacendado",https://www.tiktok.com/@quickmeals_es/video/751150417287483259,2025-06-16 12:10:08,157220,6070,706
V04491,Vegano,Alternativas Vegetales TOP en el Súper,"#plantbased, #recetasveganas, #vegano, #mercadona, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/723597363015004843,2025-07-28 12:10:08,28500,2120,135
V04492,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#granel, #comprasemanal, #mercadona, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/764883872125344278,2025-10-29 12:10:08,6229,199,28
V04493,Gym Enthusiast,Cena FIT en 10 minutos,"#fitness, #gymtok, #recetasfit, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/766651170050414903,2025-10-15 12:10:08,98505,6484,826
V04494,Gym Enthusiast,Cena FIT en 10 minutos,"#fitness, #recetasfit, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/775268487708511077,2025-06-26 12:10:08,184220,11482,1258
V04495,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #proteina, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/757046468620428176,2025-06-23 12:10:08,67155,2815,255
V04496,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#proteina, #volumen, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/763263814226661584,2025-08-06 12:10:08,88358,3412,498
V04497,Gym Enthusiast,Cena FIT en 10 minutos,"#mercadona, #gymtok, #hacendado",https://www.tiktok.com/@gymfoodie/video/731885781424676392,2025-08-20 12:10:08,67978,2658,385
V04498,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#recetasencasa, #packahorro, #organizacion, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/784492724394868428,2025-07-17 12:10:08,49093,1226,156
V04499,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #mercadona, #recetasfit",https://www.tiktok.com/@gymfoodie/video/740200676300635182,2025-05-14 12:10:08,22533,1539,151
V04500,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #recetasveganas, #hacendado, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/771947250937431058,2025-09-02 12:10:08,37760,1488,164
V04501,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#comprasemanal, #recetasencasa, #familia, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/756287548513035437,2025-08-28 12:10:08,24122,1043,99
V04502,Gym Enthusiast,Receta Post-Entreno Proteica,"#mercadona, #gymtok, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/704663926398947100,2025-10-11 12:10:08,130386,3657,498
V04503,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #comprasemanal, #packahorro, #familia, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/711804697247148137,2025-08-18 12:10:08,23877,1161,141
V04504,Eco-Friendly,Mi Compra a Granel,"#productosverdes, #bio, #zerowaste",https://www.tiktok.com/@eco_hacks/video/729433022157561822,2025-08-20 12:10:08,10179,253,23
V04505,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#organizacion, #granel, #familia, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/743454885682181226,2025-07-16 12:10:08,32508,1503,194
V04506,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #soltero",https://www.tiktok.com/@quickmeals_es/video/702273958962506964,2025-08-25 12:10:08,72084,1955,190
V04507,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#celiaco, #singluten, #sinlactosa, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/720492099042608588,2025-09-06 12:10:08,30450,2238,204
V04508,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #cenafacil, #mercadona",https://www.tiktok.com/@quickmeals_es/video/789495477414270998,2025-08-25 12:10:08,32992,2332,206
V04509,Eco-Friendly,Productos Zero Waste de Mercadona,"#sostenible, #zerowaste, #plasticfree",https://www.tiktok.com/@eco_hacks/video/719396708572647192,2025-07-19 12:10:08,26098,1123,95
V04510,Eco-Friendly,Productos Zero Waste de Mercadona,"#zerowaste, #plasticfree, #bio, #ecofriendly, #mercadona",https://www.tiktok.com/@eco_hacks/video/734422435966265326,2025-08-08 12:10:08,49748,2771,412
