ticket_id,user_id,date,total_amount,store_location
T004642,U0304,2025-07-13,34.0,Mercadona Madrid
T004643,U0304,2025-07-25,12.9,Mercadona Madrid
T004644,U0304,2025-08-06,60.6,Mercadona Madrid
T004645,U0304,2025-08-18,56.6,Mercadona Madrid
T004646,U0304,2025-08-30,27.0,Mercadona Madrid
T004647,U0304,2025-09-11,25.1,Mercadona Madrid
T004648,U0304,2025-09-23,54.2,Mercadona Madrid
T004649,U0304,2025-10-05,42.4,Mercadona Madrid
T004650,U0304,2025-10-17,31.7,Mercadona Madrid
T004651,U0304,2025-10-29,48.8,Mercadona Madrid
T004652,U0305,2025-04-17,84.7,Mercadona Sevilla
T004653,U0305,2025-05-07,148.9,Mercadona Sevilla
T004654,U0305,2025-05-28,117.6,Mercadona Sevilla
T004655,U0305,2025-06-18,103.4,Mercadona Sevilla
T004656,U0305,2025-07-08,60.7,Mercadona Sevilla
T004657,U0305,2025-07-29,121.4,Mercadona Sevilla
T004658,U0305,2025-08-19,80.7,Mercadona Sevilla
T004659,U0305,2025-09-08,115.4,Mercadona Sevilla
T004660,U0305,2025-09-29,106.9,Mercadona Sevilla
T004661,U0305,2025-10-20,101.7,Mercadona Sevilla
T004662,U0306,2024-07-16,43.7,Mercadona Barcelona
T004663,U0306,2024-08-15,48.2,Mercadona Barcelona
T004664,U0306,2024-09-14,26.8,Mercadona Barcelona
T004665,U0306,2024-10-14,24.9,Mercadona Barcelona
T004666,U0306,2024-11-13,42.8,Mercadona Barcelona
T004667,U0306,2024-12-13,51.8,Mercadona Barcelona
T004668,U0306,2025-01-12,27.7,Mercadona Barcelona
T004669,U0306,2025-02-11,62.8,Mercadona Barcelona
T004670,U0306,2025-03-14,27.9,Mercadona Barcelona
T004671,U0306,2025-04-13,27.8,Mercadona Barcelona
T004672,U0306,2025-05-13,44.1,Mercadona Barcelona
T004673,U0306,2025-06-12,19.9,Mercadona Barcelona
T004674,U0306,2025-07-12,28.6,Mercadona Barcelona
T004675,U0306,2025-08-11,24.1,Mercadona Barcelona
T004676,U0306,2025-09-10,26.9,Mercadona Barcelona
T004677,U0306,2025-10-10,46.9,Mercadona Barcelona
T004678,U0307,2025-09-03,73.0,Mercadona Valencia
T004679,U0307,2025-09-08,132.8,Mercadona Valencia
T004680,U0307,2025-09-13,121.1,Mercadona Valencia
T004681,U0307,2025-09-18,61.7,Mercadona Valencia
T004682,U0307,2025-09-23,83.1,Mercadona Valencia
T004683,U0307,2025-09-29,67.0,Mercadona Valencia
T004684,U0307,2025-10-04,105.2,Mercadona Valencia
T004685,U0307,2025-10-09,50.6,Mercadona Valencia
T004686,U0307,2025-10-14,127.7,Mercadona Valencia
T004687,U0307,2025-10-20,117.6,Mercadona Valencia
T004688,U0307,2025-10-25,105.6,Mercadona Valencia
T004689,U0307,2025-10-30,82.5,Mercadona Valencia
T004690,U0307,2025-11-04,116.3,Mercadona Valencia
T004691,U0308,2024-03-23,46.6,Mercadona Bilbao
T004692,U0308,2024-05-04,33.1,Mercadona Bilbao
T004693,U0308,2024-06-16,39.5,Mercadona Bilbao
T004694,U0308,2024-07-28,44.6,Mercadona Bilbao
T004695,U0308,2024-09-09,29.9,Mercadona Bilbao
T004696,U0308,2024-10-22,40.7,Mercadona Bilbao
T004697,U0308,2024-12-03,35.6,Mercadona Bilbao
T004698,U0308,2025-01-15,26.4,Mercadona Bilbao
T004699,U0308,2025-02-27,49.0,Mercadona Bilbao
T004700,U0308,2025-04-10,51.0,Mercadona Bilbao
T004701,U0308,2025-05-23,37.5,Mercadona Bilbao
T004702,U0308,2025-07-05,18.4,Mercadona Bilbao
T004703,U0308,2025-08-16,33.7,Mercadona Bilbao
T004704,U0308,2025-09-28,18.3,Mercadona Bilbao
T004705,U0309,2025-02-17,103.9,Mercadona Madrid
T004706,U0309,2025-03-09,57.3,Mercadona Madrid
T004707,U0309,2025-03-29,133.4,Mercadona Madrid
T004708,U0309,2025-04-19,141.0,Mercadona Madrid
T004709,U0309,2025-05-09,129.6,Mercadona Madrid
T004710,U0309,2025-05-30,72.6,Mercadona Madrid
T004711,U0309,2025-06-19,59.3,Mercadona Madrid
T004712,U0309,2025-07-10,101.8,Mercadona Madrid
T004713,U0309,2025-07-30,140.9,Mercadona Madrid
T004714,U0309,2025-08-20,98.8,Mercadona Madrid
T004715,U0309,2025-09-09,108.1,Mercadona Madrid
T004716,U0309,2025-09-30,139.3,Mercadona Madrid
T004717,U0309,2025-10-20,143.8,Mercadona Madrid
T004718,U0310,2025-09-22,133.9,Mercadona Bilbao
T004719,U0310,2025-09-24,100.9,Mercadona Bilbao
T004720,U0310,2025-09-27,166.9,Mercadona Bilbao
T004721,U0310,2025-09-30,159.3,Mercadona Bilbao
T004722,U0310,2025-10-03,136.6,Mercadona Bilbao
T004723,U0310,2025-10-06,125.8,Mercadona Bilbao
T004724,U0310,2025-10-09,76.5,Mercadona Bilbao
T004725,U0310,2025-10-12,116.9,Mercadona Bilbao
T004726,U0310,2025-10-15,120.4,Mercadona Bilbao
T004727,U0310,2025-10-17,129.5,Mercadona Bilbao
T004728,U0310,2025-10-20,137.1,Mercadona Bilbao
T004729,U0310,2025-10-23,136.1,Mercadona Bilbao
T004730,U0310,2025-10-26,90.4,Mercadona Bilbao
T004731,U0310,2025-10-29,125.4,Mercadona Bilbao
T004732,U0310,2025-11-01,146.6,Mercadona Bilbao
T004733,U0310,2025-11-04,148.5,Mercadona Bilbao
T004734,U0310,2025-11-07,98.9,Mercadona Bilbao
T004735,U0311,2024-10-31,27.6,Mercadona Sevilla
T004736,U0311,2024-11-26,21.9,Mercadona Sevilla
T004737,U0311,2024-12-23,18.0,Mercadona Sevilla
T004738,U0311,2025-01-19,39.0,Mercadona Sevilla
T004739,U0311,2025-02-15,14.7,Mercadona Sevilla
T004740,U0311,2025-03-13,59.7,Mercadona Sevilla
T004741,U0311,2025-04-09,44.4,Mercadona Sevilla
T004742,U0311,2025-05-06,19.5,Mercadona Sevilla
T004743,U0311,2025-06-02,57.6,Mercadona Sevilla
T004744,U0311,2025-06-29,28.8,Mercadona Sevilla
T004745,U0311,2025-07-25,30.0,Mercadona Sevilla
T004746,U0311,2025-08-21,37.5,Mercadona Sevilla
T004747,U0311,2025-09-17,39.0,Mercadona Sevilla
T004748,U0311,2025-10-14,44.1,Mercadona Sevilla
T004749,U0312,2024-12-18,24.7,Mercadona Sevilla
T004750,U0312,2025-01-14,27.4,Mercadona Sevilla
T004751,U0312,2025-02-10,41.5,Mercadona Sevilla
T004752,U0312,2025-03-09,59.0,Mercadona Sevilla
T004753,U0312,2025-04-06,44.1,Mercadona Sevilla
T004754,U0312,2025-05-03,57.2,Mercadona Sevilla
T004755,U0312,2025-05-30,56.8,Mercadona Sevilla
T004756,U0312,2025-06-26,35.4,Mercadona Sevilla
T004757,U0312,2025-07-24,47.9,Mercadona Sevilla
T004758,U0312,2025-08-20,36.4,Mercadona Sevilla
T004759,U0312,2025-09-16,30.3,Mercadona Sevilla
T004760,U0312,2025-10-13,42.3,Mercadona Sevilla
T004761,U0313,2024-08-12,13.65,Mercadona Madrid
T004762,U0313,2024-09-18,25.8,Mercadona Madrid
T004763,U0313,2024-10-26,140.95,Mercadona Madrid
T004764,U0313,2024-12-03,85.0,Mercadona Madrid
T004765,U0313,2025-01-10,55.25,Mercadona Madrid
T004766,U0313,2025-02-17,85.9,Mercadona Madrid
T004767,U0313,2025-03-27,139.55,Mercadona Madrid
T004768,U0313,2025-05-04,33.0,Mercadona Madrid
T004769,U0313,2025-06-11,116.45,Mercadona Madrid
T004770,U0313,2025-07-19,52.05,Mercadona Madrid
T004771,U0313,2025-08-26,125.8,Mercadona Madrid
T004772,U0313,2025-10-03,18.95,Mercadona Madrid
T004773,U0314,2025-07-09,47.7,Mercadona Barcelona
T004774,U0314,2025-07-17,27.3,Mercadona Barcelona
T004775,U0314,2025-07-25,27.3,Mercadona Barcelona
T004776,U0314,2025-08-02,25.8,Mercadona Barcelona
T004777,U0314,2025-08-11,19.8,Mercadona Barcelona
T004778,U0314,2025-08-19,31.2,Mercadona Barcelona
T004779,U0314,2025-08-27,34.2,Mercadona Barcelona
T004780,U0314,2025-09-04,50.1,Mercadona Barcelona
T004781,U0314,2025-09-13,64.2,Mercadona Barcelona
T004782,U0314,2025-09-21,44.1,Mercadona Barcelona
T004783,U0314,2025-09-29,30.9,Mercadona Barcelona
T004784,U0314,2025-10-07,40.2,Mercadona Barcelona
T004785,U0314,2025-10-16,21.6,Mercadona Barcelona
T004786,U0314,2025-10-24,47.7,Mercadona Barcelona
T004787,U0314,2025-11-01,45.6,Mercadona Barcelona
T004788,U0315,2024-05-05,23.4,Mercadona Madrid
T004789,U0315,2024-06-29,32.0,Mercadona Madrid
T004790,U0315,2024-08-23,34.4,Mercadona Madrid
T004791,U0315,2024-10-18,41.0,Mercadona Madrid
T004792,U0315,2024-12-12,19.2,Mercadona Madrid
T004793,U0315,2025-02-06,59.6,Mercadona Madrid
T004794,U0315,2025-04-02,31.8,Mercadona Madrid
T004795,U0315,2025-05-27,27.3,Mercadona Madrid
T004796,U0315,2025-07-22,34.2,Mercadona Madrid
T004797,U0315,2025-09-15,25.1,Mercadona Madrid
T004798,U0316,2024-07-20,34.5,Mercadona Sevilla
T004799,U0316,2024-08-17,19.2,Mercadona Sevilla
T004800,U0316,2024-09-14,47.7,Mercadona Sevilla
T004801,U0316,2024-10-12,18.0,Mercadona Sevilla
T004802,U0316,2024-11-09,55.2,Mercadona Sevilla
T004803,U0316,2024-12-07,37.8,Mercadona Sevilla
T004804,U0316,2025-01-04,28.5,Mercadona Sevilla
T004805,U0316,2025-02-01,36.9,Mercadona Sevilla
T004806,U0316,2025-03-01,31.2,Mercadona Sevilla
T004807,U0316,2025-03-30,46.5,Mercadona Sevilla
T004808,U0316,2025-04-27,35.7,Mercadona Sevilla
T004809,U0316,2025-05-25,32.7,Mercadona Sevilla
T004810,U0316,2025-06-22,38.1,Mercadona Sevilla
T004811,U0316,2025-07-20,8.1,Mercadona Sevilla
T004812,U0316,2025-08-17,44.4,Mercadona Sevilla
T004813,U0316,2025-09-14,28.2,Mercadona Sevilla
T004814,U0316,2025-10-12,39.6,Mercadona Sevilla
T004815,U0317,2024-05-14,26.4,Mercadona Barcelona
T004816,U0317,2024-06-10,27.6,Mercadona Barcelona
T004817,U0317,2024-07-07,26.1,Mercadona Barcelona
T004818,U0317,2024-08-03,36.6,Mercadona Barcelona
T004819,U0317,2024-08-31,23.4,Mercadona Barcelona
T004820,U0317,2024-09-27,18.0,Mercadona Barcelona
T004821,U0317,2024-10-24,32.7,Mercadona Barcelona
T004822,U0317,2024-11-20,14.1,Mercadona Barcelona
T004823,U0317,2024-12-18,26.1,Mercadona Barcelona
T004824,U0317,2025-01-14,47.1,Mercadona Barcelona
T004825,U0317,2025-02-10,28.2,Mercadona Barcelona
T004826,U0317,2025-03-09,52.8,Mercadona Barcelona
T004827,U0317,2025-04-06,57.3,Mercadona Barcelona
T004828,U0317,2025-05-03,43.2,Mercadona Barcelona
T004829,U0317,2025-05-30,45.6,Mercadona Barcelona
T004830,U0317,2025-06-26,18.9,Mercadona Barcelona
T004831,U0317,2025-07-24,22.2,Mercadona Barcelona
T004832,U0317,2025-08-20,30.0,Mercadona Barcelona
T004833,U0317,2025-09-16,20.1,Mercadona Barcelona
T004834,U0317,2025-10-13,26.4,Mercadona Barcelona
T004835,U0318,2024-05-14,98.85,Mercadona Madrid
T004836,U0318,2024-06-24,47.1,Mercadona Madrid
T004837,U0318,2024-08-05,83.75,Mercadona Madrid
T004838,U0318,2024-09-16,47.2,Mercadona Madrid
T004839,U0318,2024-10-28,8.9,Mercadona Madrid
T004840,U0318,2024-12-09,49.35,Mercadona Madrid
T004841,U0318,2025-01-20,64.9,Mercadona Madrid
T004842,U0318,2025-03-03,120.35,Mercadona Madrid
T004843,U0318,2025-04-14,13.95,Mercadona Madrid
T004844,U0318,2025-05-26,30.65,Mercadona Madrid
T004845,U0318,2025-07-07,111.15,Mercadona Madrid
T004846,U0318,2025-08-18,65.55,Mercadona Madrid
T004847,U0318,2025-09-29,68.05,Mercadona Madrid
T004848,U0319,2024-07-28,58.2,Mercadona Barcelona
T004849,U0319,2024-08-30,19.8,Mercadona Barcelona
T004850,U0319,2024-10-03,18.9,Mercadona Barcelona
T004851,U0319,2024-11-05,52.2,Mercadona Barcelona
T004852,U0319,2024-12-09,24.0,Mercadona Barcelona
T004853,U0319,2025-01-11,51.9,Mercadona Barcelona
T004854,U0319,2025-02-14,30.0,Mercadona Barcelona
T004855,U0319,2025-03-20,44.7,Mercadona Barcelona
T004856,U0319,2025-04-22,31.5,Mercadona Barcelona
T004857,U0319,2025-05-26,56.4,Mercadona Barcelona
T004858,U0319,2025-06-28,17.7,Mercadona Barcelona
T004859,U0319,2025-08-01,35.1,Mercadona Barcelona
T004860,U0319,2025-09-03,37.8,Mercadona Barcelona
T004861,U0319,2025-10-07,39.9,Mercadona Barcelona
T004862,U0320,2024-03-20,80.25,Mercadona Barcelona
T004863,U0320,2024-04-19,28.55,Mercadona Barcelona
T004864,U0320,2024-05-19,138.6,Mercadona Barcelona
T004865,U0320,2024-06-18,83.6,Mercadona Barcelona
T004866,U0320,2024-07-18,15.8,Mercadona Barcelona
T004867,U0320,2024-08-17,50.85,Mercadona Barcelona
T004868,U0320,2024-09-16,87.15,Mercadona Barcelona
T004869,U0320,2024-10-16,91.9,Mercadona Barcelona
T004870,U0320,2024-11-15,124.65,Mercadona Barcelona
T004871,U0320,2024-12-15,66.8,Mercadona Barcelona
T004872,U0320,2025-01-14,99.65,Mercadona Barcelona
T004873,U0320,2025-02-13,96.45,Mercadona Barcelona
T004874,U0320,2025-03-15,142.8,Mercadona Barcelona
T004875,U0320,2025-04-14,86.65,Mercadona Barcelona
T004876,U0320,2025-05-14,116.05,Mercadona Barcelona
T004877,U0320,2025-06-13,81.9,Mercadona Barcelona
T004878,U0320,2025-07-13,28.3,Mercadona Barcelona
T004879,U0320,2025-08-12,78.45,Mercadona Barcelona
T004880,U0320,2025-09-11,72.65,Mercadona Barcelona
T004881,U0320,2025-10-11,30.7,Mercadona Barcelona
T004882,U0321,2025-09-24,170.6,Mercadona Barcelona
T004883,U0321,2025-09-26,96.4,Mercadona Barcelona
T004884,U0321,2025-09-29,120.6,Mercadona Barcelona
T004885,U0321,2025-10-02,70.9,Mercadona Barcelona
T004886,U0321,2025-10-05,180.2,Mercadona Barcelona
T004887,U0321,2025-10-07,72.3,Mercadona Barcelona
T004888,U0321,2025-10-10,86.3,Mercadona Barcelona
T004889,U0321,2025-10-13,122.3,Mercadona Barcelona
T004890,U0321,2025-10-16,64.4,Mercadona Barcelona
T004891,U0321,2025-10-18,99.5,Mercadona Barcelona
T004892,U0321,2025-10-21,79.9,Mercadona Barcelona
T004893,U0321,2025-10-24,139.0,Mercadona Barcelona
T004894,U0321,2025-10-27,120.0,Mercadona Barcelona
T004895,U0321,2025-10-29,116.6,Mercadona Barcelona
T004896,U0321,2025-11-01,90.7,Mercadona Barcelona
T004897,U0321,2025-11-04,91.9,Mercadona Barcelona
T004898,U0321,2025-11-07,137.7,Mercadona Barcelona
T004899,U0322,2024-10-04,51.3,Mercadona Madrid
T004900,U0322,2024-10-24,43.2,Mercadona Madrid
T004901,U0322,2024-11-13,25.2,Mercadona Madrid
T004902,U0322,2024-12-03,44.0,Mercadona Madrid
T004903,U0322,2024-12-23,38.3,Mercadona Madrid
T004904,U0322,2025-01-12,44.7,Mercadona Madrid
T004905,U0322,2025-02-01,45.1,Mercadona Madrid
T004906,U0322,2025-02-21,35.2,Mercadona Madrid
T004907,U0322,2025-03-13,39.1,Mercadona Madrid
T004908,U0322,2025-04-02,16.9,Mercadona Madrid
T004909,U0322,2025-04-23,10.7,Mercadona Madrid
T004910,U0322,2025-05-13,43.9,Mercadona Madrid
T004911,U0322,2025-06-02,26.1,Mercadona Madrid
T004912,U0322,2025-06-22,35.2,Mercadona Madrid
T004913,U0322,2025-07-12,42.9,Mercadona Madrid
T004914,U0322,2025-08-01,61.7,Mercadona Madrid
T004915,U0322,2025-08-21,44.9,Mercadona Madrid
T004916,U0322,2025-09-10,38.7,Mercadona Madrid
T004917,U0322,2025-09-30,50.1,Mercadona Madrid
T004918,U0322,2025-10-20,29.5,Mercadona Madrid
T004919,U0323,2024-12-17,19.25,Mercadona Madrid
T004920,U0323,2025-01-05,116.4,Mercadona Madrid
T004921,U0323,2025-01-24,96.5,Mercadona Madrid
T004922,U0323,2025-02-12,92.85,Mercadona Madrid
T004923,U0323,2025-03-04,124.6,Mercadona Madrid
T004924,U0323,2025-03-23,84.05,Mercadona Madrid
T004925,U0323,2025-04-11,53.7,Mercadona Madrid
T004926,U0323,2025-05-01,82.8,Mercadona Madrid
T004927,U0323,2025-05-20,45.95,Mercadona Madrid
T004928,U0323,2025-06-08,36.9,Mercadona Madrid
T004929,U0323,2025-06-27,109.05,Mercadona Madrid
T004930,U0323,2025-07-17,46.15,Mercadona Madrid
T004931,U0323,2025-08-05,23.4,Mercadona Madrid
T004932,U0323,2025-08-24,65.7,Mercadona Madrid
T004933,U0323,2025-09-13,42.35,Mercadona Madrid
T004934,U0323,2025-10-02,75.2,Mercadona Madrid
T004935,U0323,2025-10-21,103.4,Mercadona Madrid
T004936,U0324,2024-07-28,93.6,Mercadona Barcelona
T004937,U0324,2024-09-02,66.7,Mercadona Barcelona
T004938,U0324,2024-10-08,70.45,Mercadona Barcelona
T004939,U0324,2024-11-13,93.5,Mercadona Barcelona
T004940,U0324,2024-12-19,77.7,Mercadona Barcelona
T004941,U0324,2025-01-24,61.8,Mercadona Barcelona
T004942,U0324,2025-03-01,118.75,Mercadona Barcelona
T004943,U0324,2025-04-07,69.3,Mercadona Barcelona
T004944,U0324,2025-05-13,95.1,Mercadona Barcelona
T004945,U0324,2025-06-18,100.9,Mercadona Barcelona
T004946,U0324,2025-07-24,134.65,Mercadona Barcelona
T004947,U0324,2025-08-29,56.45,Mercadona Barcelona
T004948,U0324,2025-10-04,28.1,Mercadona Barcelona
T004949,U0325,2025-07-09,28.5,Mercadona Madrid
T004950,U0325,2025-07-15,29.1,Mercadona Madrid
T004951,U0325,2025-07-22,22.7,Mercadona Madrid
T004952,U0325,2025-07-28,23.0,Mercadona Madrid
T004953,U0325,2025-08-04,29.1,Mercadona Madrid
T004954,U0325,2025-08-10,16.7,Mercadona Madrid
T004955,U0325,2025-08-17,22.6,Mercadona Madrid
T004956,U0325,2025-08-23,37.2,Mercadona Madrid
T004957,U0325,2025-08-30,29.0,Mercadona Madrid
T004958,U0325,2025-09-05,17.0,Mercadona Madrid
T004959,U0325,2025-09-12,31.6,Mercadona Madrid
T004960,U0325,2025-09-18,21.2,Mercadona Madrid
T004961,U0325,2025-09-25,39.2,Mercadona Madrid
T004962,U0325,2025-10-01,40.7,Mercadona Madrid
T004963,U0325,2025-10-08,36.8,Mercadona Madrid
T004964,U0325,2025-10-14,30.8,Mercadona Madrid
T004965,U0325,2025-10-21,32.7,Mercadona Madrid
T004966,U0325,2025-10-27,19.8,Mercadona Madrid
T004967,U0325,2025-11-03,40.0,Mercadona Madrid
T004968,U0326,2024-05-23,51.5,Mercadona Bilbao
T004969,U0326,2024-06-23,30.7,Mercadona Bilbao
T004970,U0326,2024-07-25,40.3,Mercadona Bilbao
T004971,U0326,2024-08-25,81.75,Mercadona Bilbao
T004972,U0326,2024-09-26,67.25,Mercadona Bilbao
T004973,U0326,2024-10-27,106.95,Mercadona Bilbao
T004974,U0326,2024-11-28,143.6,Mercadona Bilbao
T004975,U0326,2024-12-29,78.0,Mercadona Bilbao
T004976,U0326,2025-01-30,115.0,Mercadona Bilbao
T004977,U0326,2025-03-02,141.8,Mercadona Bilbao
T004978,U0326,2025-04-03,110.8,Mercadona Bilbao
T004979,U0326,2025-05-04,125.65,Mercadona Bilbao
T004980,U0326,2025-06-05,77.15,Mercadona Bilbao
T004981,U0326,2025-07-06,29.7,Mercadona Bilbao
T004982,U0326,2025-08-07,98.1,Mercadona Bilbao
T004983,U0326,2025-09-07,74.8,Mercadona Bilbao
T004984,U0326,2025-10-09,79.05,Mercadona Bilbao
T004985,U0327,2024-08-10,31.5,Mercadona Barcelona
T004986,U0327,2024-09-14,39.9,Mercadona Barcelona
T004987,U0327,2024-10-19,37.4,Mercadona Barcelona
T004988,U0327,2024-11-23,48.3,Mercadona Barcelona
T004989,U0327,2024-12-28,36.6,Mercadona Barcelona
T004990,U0327,2025-02-01,49.1,Mercadona Barcelona
T004991,U0327,2025-03-08,51.2,Mercadona Barcelona
T004992,U0327,2025-04-13,26.3,Mercadona Barcelona
T004993,U0327,2025-05-18,32.1,Mercadona Barcelona
T004994,U0327,2025-06-22,55.3,Mercadona Barcelona
T004995,U0327,2025-07-27,23.0,Mercadona Barcelona
T004996,U0327,2025-08-31,30.1,Mercadona Barcelona
T004997,U0327,2025-10-05,21.9,Mercadona Barcelona
T004998,U0328,2024-09-13,33.3,Mercadona Bilbao
T004999,U0328,2024-10-04,48.6,Mercadona Bilbao
T005000,U0328,2024-10-25,36.3,Mercadona Bilbao
T005001,U0328,2024-11-15,17.1,Mercadona Bilbao
T005002,U0328,2024-12-06,25.8,Mercadona Bilbao
T005003,U0328,2024-12-27,44.1,Mercadona Bilbao
T005004,U0328,2025-01-17,58.2,Mercadona Bilbao
T005005,U0328,2025-02-08,45.6,Mercadona Bilbao
T005006,U0328,2025-03-01,20.4,Mercadona Bilbao
T005007,U0328,2025-03-22,43.8,Mercadona Bilbao
T005008,U0328,2025-04-12,29.1,Mercadona Bilbao
T005009,U0328,2025-05-03,31.5,Mercadona Bilbao
T005010,U0328,2025-05-24,49.8,Mercadona Bilbao
T005011,U0328,2025-06-14,30.0,Mercadona Bilbao
T005012,U0328,2025-07-06,35.7,Mercadona Bilbao
T005013,U0328,2025-07-27,49.8,Mercadona Bilbao
T005014,U0328,2025-08-17,45.9,Mercadona Bilbao
T005015,U0328,2025-09-07,33.9,Mercadona Bilbao
T005016,U0328,2025-09-28,13.5,Mercadona Bilbao
T005017,U0328,2025-10-19,38.1,Mercadona Bilbao
T005018,U0329,2024-05-05,69.6,Mercadona Madrid
T005019,U0329,2024-06-13,129.2,Mercadona Madrid
T005020,U0329,2024-07-23,127.4,Mercadona Madrid
T005021,U0329,2024-08-31,97.4,Mercadona Madrid
T005022,U0329,2024-10-10,116.3,Mercadona Madrid
T005023,U0329,2024-11-18,65.6,Mercadona Madrid
T005024,U0329,2024-12-28,135.6,Mercadona Madrid
T005025,U0329,2025-02-06,84.4,Mercadona Madrid
T005026,U0329,2025-03-17,111.2,Mercadona Madrid
T005027,U0329,2025-04-26,141.6,Mercadona Madrid
T005028,U0329,2025-06-04,144.1,Mercadona Madrid
T005029,U0329,2025-07-14,117.9,Mercadona Madrid
T005030,U0329,2025-08-22,105.2,Mercadona Madrid
T005031,U0329,2025-10-01,137.4,Mercadona Madrid
T005032,U0330,2025-02-20,32.8,Mercadona Barcelona
T005033,U0330,2025-03-13,99.6,Mercadona Barcelona
T005034,U0330,2025-04-04,120.8,Mercadona Barcelona
T005035,U0330,2025-04-26,163.7,Mercadona Barcelona
T005036,U0330,2025-05-18,105.9,Mercadona Barcelona
T005037,U0330,2025-06-09,135.6,Mercadona Barcelona
T005038,U0330,2025-07-01,103.9,Mercadona Barcelona
T005039,U0330,2025-07-23,99.8,Mercadona Barcelona
T005040,U0330,2025-08-14,72.4,Mercadona Barcelona
T005041,U0330,2025-09-05,133.6,Mercadona Barcelona
T005042,U0330,2025-09-27,104.6,Mercadona Barcelona
T005043,U0330,2025-10-19,56.3,Mercadona Barcelona
T005044,U0331,2025-05-29,47.7,Mercadona Barcelona
T005045,U0331,2025-06-08,19.8,Mercadona Barcelona
T005046,U0331,2025-06-18,19.8,Mercadona Barcelona
T005047,U0331,2025-06-28,33.9,Mercadona Barcelona
T005048,U0331,2025-07-09,31.5,Mercadona Barcelona
T005049,U0331,2025-07-19,44.1,Mercadona Barcelona
T005050,U0331,2025-07-29,15.0,Mercadona Barcelona
T005051,U0331,2025-08-09,46.8,Mercadona Barcelona
T005052,U0331,2025-08-19,49.8,Mercadona Barcelona
T005053,U0331,2025-08-29,24.0,Mercadona Barcelona
T005054,U0331,2025-09-09,15.3,Mercadona Barcelona
T005055,U0331,2025-09-19,18.3,Mercadona Barcelona
T005056,U0331,2025-09-29,24.6,Mercadona Barcelona
T005057,U0331,2025-10-10,38.7,Mercadona Barcelona
T005058,U0331,2025-10-20,33.6,Mercadona Barcelona
T005059,U0331,2025-10-30,38.7,Mercadona Barcelona
T005060,U0332,2023-11-25,40.0,Mercadona Madrid
T005061,U0332,2024-02-04,23.9,Mercadona Madrid
T005062,U0332,2024-04-16,32.1,Mercadona Madrid
T005063,U0332,2024-06-26,41.2,Mercadona Madrid
T005064,U0332,2024-09-06,32.5,Mercadona Madrid
T005065,U0332,2024-11-17,29.9,Mercadona Madrid
T005066,U0332,2025-01-27,29.2,Mercadona Madrid
T005067,U0332,2025-04-09,37.2,Mercadona Madrid
T005068,U0332,2025-06-19,30.3,Mercadona Madrid
T005069,U0332,2025-08-30,43.2,Mercadona Madrid
T005070,U0333,2024-06-14,16.8,Mercadona Valencia
T005071,U0333,2024-07-12,32.2,Mercadona Valencia
T005072,U0333,2024-08-10,22.7,Mercadona Valencia
T005073,U0333,2024-09-07,34.1,Mercadona Valencia
T005074,U0333,2024-10-06,40.1,Mercadona Valencia
T005075,U0333,2024-11-03,35.8,Mercadona Valencia
T005076,U0333,2024-12-02,21.3,Mercadona Valencia
T005077,U0333,2024-12-30,22.7,Mercadona Valencia
T005078,U0333,2025-01-28,37.5,Mercadona Valencia
T005079,U0333,2025-02-26,41.1,Mercadona Valencia
T005080,U0333,2025-03-26,31.8,Mercadona Valencia
T005081,U0333,2025-04-24,23.0,Mercadona Valencia
T005082,U0333,2025-05-22,45.4,Mercadona Valencia
T005083,U0333,2025-06-20,23.2,Mercadona Valencia
T005084,U0333,2025-07-18,16.8,Mercadona Valencia
T005085,U0333,2025-08-16,34.0,Mercadona Valencia
T005086,U0333,2025-09-13,30.0,Mercadona Valencia
T005087,U0333,2025-10-12,28.3,Mercadona Valencia
T005088,U0334,2025-07-08,45.3,Mercadona Bilbao
T005089,U0334,2025-07-14,26.4,Mercadona Bilbao
T005090,U0334,2025-07-20,12.9,Mercadona Bilbao
T005091,U0334,2025-07-26,52.2,Mercadona Bilbao
T005092,U0334,2025-08-02,18.6,Mercadona Bilbao
T005093,U0334,2025-08-08,51.3,Mercadona Bilbao
T005094,U0334,2025-08-14,54.9,Mercadona Bilbao
T005095,U0334,2025-08-20,31.8,Mercadona Bilbao
T005096,U0334,2025-08-27,64.8,Mercadona Bilbao
T005097,U0334,2025-09-02,30.9,Mercadona Bilbao
T005098,U0334,2025-09-08,28.5,Mercadona Bilbao
T005099,U0334,2025-09-14,41.4,Mercadona Bilbao
